Source_Mol,Target_Mol
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,NC(=O)C1CCCN1C(=O)Nc1nc2c(s1)-c1nc(CC3CC3)sc1CC2
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CC1COCCN1c1cc(C2(S(=O)(=O)C3CC3)CC2)nc(-c2ccc(NC(=S)NCCO)cc2)n1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,COc1ncc(-c2ccc3ncnc(NC4CCN(C(=O)C5CCOCC5)C4)c3c2)cc1NS(C)(=O)=O
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CNC(=O)NC1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)CC1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,N#Cc1c(N)ncnc1N1CSCC1c1nc2cccc(Cl)c2c(=O)n1-c1ccccc1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,COc1ncc(N2CCc3ncnc(NC4CCN(C(=O)C5CCOCC5)C4)c3C2)cc1C(F)(F)F
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c([S+]([O-])CCO)c1-c1ccccc1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CC(C1CC1)N1Cc2cc(-c3ccn4nc(N)c(C(=O)NC5CC5)c4n3)cc(NS(C)(=O)=O)c2C1=O
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CN(C)C(=O)c1cc(C2CCCN2c2ccc(F)cc2)c2oc(N3CCOCC3)cc(=O)c2c1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,COCC(=O)NC1CCCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1
